timestamp,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
57:21.2,1045.5,0.2,0,1.1,-2.8,9.3,0.4
57:21.7,1032.3,0.2,0.2,0.9,-3.6,17.6,0.4
57:22.3,1058.6,0.1,0,1,-1.8,11.1,1
57:22.8,1032.3,0.1,0,1,-0.6,0.8,0
58:07.0,1032.3,-0.1,-0.2,1.1,10.3,-1.2,2
58:07.5,1006.1,0.1,0,0.9,4.8,12.2,16.3
58:08.1,1058.6,0.3,0.2,1.1,-2.6,1.6,47.2
58:08.7,1084.8,-0.2,-0.1,1,-18.5,3.3,23.1
58:09.2,1032.3,0.1,0.3,0.9,10.8,22.3,48.3
58:09.8,1019.2,0.1,0.9,1.5,-15,-8.3,24.2
58:10.4,1019.2,0,-0.4,1.1,9.1,-17.4,28.6
58:10.9,1019.2,-0.2,-0.3,1.1,6.6,-8.5,30.9
58:11.5,1006.1,0.1,0.2,0.9,-17.9,-10.4,16.5
58:12.0,1032.3,-0.1,-0.1,1,1.7,8.6,13.4
58:12.6,1019.2,0.1,0.2,0.9,4.3,25.4,22.2
58:13.2,1032.3,-0.1,-0.1,0.9,-1.8,7.7,31.8
58:13.7,966.8,0,0.1,1,-13,-8.4,14.8
58:14.3,993,-0.1,-0.2,1,-7,16.9,-0.5
58:14.9,993,0.1,0.1,0.8,-2.2,-3.8,-0.5
58:15.4,993,0,-0.2,0.9,-3.8,3.2,-2.1
58:16.0,1019.2,0,-0.2,1.1,-10.1,10,-0.6
58:16.5,1006.1,0.3,-0.1,0.8,-16.3,17.7,2.2
58:17.1,979.9,0,-0.2,1,-12.9,3.4,5.6
58:17.7,1019.2,-0.1,0.1,1,1.1,-11.8,3.2
58:18.3,1006.1,0,0.2,1,10.9,-7,20.6
58:18.8,1006.1,0.2,-0.1,1.2,0.4,28.4,40.1
58:19.4,1006.1,-0.1,0.2,0.8,-12.1,2.1,15
58:19.9,1006.1,-0.1,0.2,1,-9.5,10.7,28.2
58:20.5,1032.3,0,0.1,0.9,0.4,-23.7,33.5
58:21.1,1045.5,0.1,0.1,0.9,-14.9,23.1,22.3
58:21.6,1071.7,0,0,1.2,-0.7,-16.7,16.3
58:22.2,1019.2,-0.1,0,1,-2.6,-3.9,30.7
58:22.8,1058.6,-0.1,0.1,1.1,7.1,19.5,22.4
58:23.3,1032.3,0,0.2,0.8,1,9,9.1
58:23.9,1058.6,0.1,0.2,0.9,-3.6,-4.5,23.6
58:24.4,993,0.2,-0.1,1.1,6.2,-13.6,32.8
58:25.0,1006.1,0,-0.4,1.2,-15.1,15.8,21.2
58:25.6,1032.3,0.1,0,0.9,-3.5,-2.4,1.5
58:26.1,993,0,-0.7,1.1,47.4,-6.1,-3.5
58:26.7,1019.2,0.3,-0.1,0.8,-3.1,9.8,0.7
58:27.3,1032.3,0.1,0.1,0.8,-18.4,-24.6,3.4
58:27.8,1058.6,0.3,0.2,1,-7.7,-17.1,0.8
58:28.4,1071.7,0,0,1,-1.5,-2.1,-1.8
58:28.9,1045.5,0.2,0.4,0.8,-24.7,4.4,6
58:29.5,1045.5,0,0,0.9,2.5,16.4,18.6
58:30.1,1032.3,0.2,0,1.1,0.3,17.3,40.5
58:30.6,1084.8,-0.1,0,0.9,-6,22,20.1
58:31.2,1084.8,-0.2,-0.1,1.1,8.3,-35.6,14.5
58:31.8,1045.5,0.2,0.4,1,-20.6,-18.9,33.2
58:32.3,1045.5,0.1,0.3,0.8,-21.1,9.8,29.1
58:32.9,1032.3,0,-0.1,0.9,3.9,-6.3,10.9
58:33.4,1097.9,0,0,1,4.1,-3.1,23.4
58:34.0,1084.8,0.1,0.3,0.9,-11.7,-2,30.8
58:34.6,1045.5,0,-0.1,1,-7.6,-3.3,17.1
58:35.1,1058.6,0,0,0.9,-7.4,0.2,10.4
58:35.7,1045.5,0.1,0,1.1,-16.9,-21.7,22.9
58:36.3,1084.8,0.1,0.3,0.8,-10.8,5.5,29.2
58:36.8,1045.5,0.1,-0.1,0.8,-1.6,-9,20.8
58:37.4,1032.3,0.2,0,1,-2.8,1.4,3.7
58:37.9,1032.3,0,0.2,0.8,-2.6,-8.8,2
58:38.5,1045.5,0.1,0.1,0.7,-3.1,0.6,-3.8
58:39.1,1019.2,0.1,0,1.2,15.8,4.2,-0.6
58:39.7,1045.5,0.2,0.3,0.7,-5.3,11.4,1.3
58:40.2,993,-0.1,-0.3,1.1,-1.2,-5.5,3.4
58:40.8,1019.2,0.2,-0.2,1.1,12.3,-4.3,-3.2
58:41.4,1045.5,0.3,0.2,0.8,5.6,-0.4,-2.7
58:41.9,1045.5,-0.1,0,1.1,-14.6,2.4,24.3
58:42.5,993,0,-0.3,0.7,12.5,-15.3,35.8
58:43.0,1058.6,0.1,-0.1,0.9,-6.5,-1,22.9
58:43.6,1071.7,0.4,-0.1,0.9,8.7,5.5,20.2
58:44.2,1058.6,0,0.1,0.9,0.7,27.7,31.5
58:44.7,1058.6,0,0,1.1,0.1,4.1,26.7
58:45.3,1045.5,-0.1,-0.2,1,-4.3,-11.8,8.6
58:45.9,1045.5,0.1,0.2,0.8,2.6,9.7,26
58:46.4,1019.2,0.1,0.1,0.8,-12.9,0.3,31.7
58:47.0,1045.5,0.1,-0.1,1.1,18.9,10.2,16.2
58:47.6,1045.5,0.2,0.3,1.1,-20,30.5,13.2
58:48.1,1045.5,0.1,-0.1,1.1,-7.3,-16.2,22.5
58:48.7,993,0,-0.4,1.2,1,14.8,33.9
58:49.2,1032.3,0.2,0,1.1,-1.7,-14.6,22.1
58:49.8,1045.5,-0.1,-0.3,1,-8.1,-12.3,6.5
58:50.4,1084.8,0.1,-0.3,1.4,14.9,-5,-0.8
58:50.9,1032.3,0,-0.1,1,-3.5,1.4,0.3
58:51.5,1084.8,0,-0.3,0.8,14.7,-6.1,-4.1
58:52.0,1058.6,0.1,-0.3,1.1,11.2,0.7,-0.6
58:52.7,1071.7,0,-0.1,1.2,26,-8.5,-5.9
58:53.2,1097.9,-0.1,-0.3,0.9,8,2,-1
58:53.7,1045.5,0.1,-0.1,1,-1.9,5.8,0.4
58:54.3,1084.8,0,0.1,1,2.9,0.9,0
58:54.9,1097.9,0.1,-0.1,1,2.7,3.7,-0.7
58:55.4,1097.9,0.1,0,1,-1.7,3.2,0.1
00:08.8,1071.7,0.1,0,1,-1.7,1,0.3
00:09.3,1097.9,0,-0.1,1.1,-17.9,15.6,3.8
00:09.9,1124.1,0.1,0.3,0.9,-3.1,4.1,15.2
00:10.5,1071.7,-0.1,-0.2,1,-4.8,11,49.1
00:11.1,1084.8,-0.1,-0.2,1.1,18.9,4.4,13.9
00:11.6,1071.7,0.2,-0.3,0.1,36.2,-4,35
00:12.1,1084.8,0,-0.2,1.1,-11.2,4.2,34.1
00:12.7,1111,0,0,1.1,-2.2,-3.7,13.5
00:13.3,1084.8,0,-0.1,1,1.2,11.3,25.9
00:13.9,1111,0,-0.2,1.2,14,7.9,29.2
00:14.4,1111,-0.1,-0.1,1.2,-9.1,2.2,12.6
00:15.0,1137.2,0.2,0.1,1.2,1.3,5.8,12.9
00:15.6,1124.1,0.2,0,1,1.4,3.8,31.8
00:16.1,1111,0.1,-0.1,0.8,14.5,14.8,23.7
00:16.7,1111,-0.1,0.2,0.9,-5.2,2.8,4.9
00:17.2,1111,0,0,1.1,3,-5.1,-1.7
00:17.8,1097.9,0.1,-0.1,0.8,-6,-20.4,0.6
00:18.4,1111,0.1,-0.2,1.2,6.2,1,0.3
00:18.9,1124.1,0.1,0.2,1,-0.1,-16.9,1.4
00:19.5,1137.2,-0.1,-0.1,1,-6.6,-11.3,-0.5
00:20.1,1097.9,-0.1,0,1,2,0.9,-0.3
00:20.6,1084.8,0.1,-0.1,0.7,-13.6,10.2,2.8
00:21.2,1111,-0.1,0.1,1.2,10.6,11.2,19.7
00:21.7,1097.9,0.1,0.2,1,-7.3,-0.4,38.4
00:22.3,1111,0.2,0.1,0.8,-13.7,-9.9,17.4
00:22.9,1084.8,0.4,-0.3,0.8,32.6,-5.4,17.6
00:23.4,1058.6,0.1,-0.3,0.7,-4.1,-16.9,36.6
00:24.0,1097.9,-0.1,-0.3,1.2,-0.3,-5.6,18.3
00:24.6,1124.1,0,-0.1,0.9,-10,3.3,13.7
00:25.1,1071.7,-0.2,0.3,1,-13.2,-11.5,30.5
00:25.7,1084.8,-0.1,0,1.1,0,-8.6,29.1
00:26.2,1097.9,0.1,-0.2,1,9,-17,11.6
00:26.8,1111,0.2,0,1,-7.1,-8.2,21.3
00:27.4,1150.3,0.2,-0.1,1,-4.5,-7,32.2
00:27.9,1137.2,0,-0.1,1,3.6,12.7,22.5
00:28.5,1137.2,0.1,-0.1,1,6.9,-12.5,-2.2
00:29.1,1124.1,0.1,0.3,0.9,-3.2,10.2,3.6
00:29.7,1150.3,0,0,1.3,3.2,-3.7,-1.1
00:30.2,1137.2,0.1,0.1,0.8,-18,-8.8,3.4
00:30.7,1137.2,0,-0.4,1.1,7.1,3.6,-1.6
00:31.3,1150.3,0,0.3,0.8,-14.6,-0.1,-1.3
00:31.9,1124.1,0,0,0.8,8.5,3.8,-0.3
00:32.5,1084.8,-0.1,0.1,0.9,0.8,8.1,9
00:33.0,1084.8,0.2,0,0.9,10.1,-16.5,38.5
00:33.6,1097.9,-0.2,-0.1,0.6,0.1,9.5,31.4
00:34.2,1058.6,0.1,0.3,0.9,-16,-23,16.1
00:34.7,1045.5,0,-0.3,0.4,21.1,-32.2,32.3
00:35.2,1058.6,-0.1,0,1.1,3.7,-19.9,27.5
00:35.8,1097.9,-0.2,-0.1,0.7,43.7,49.9,-6.6
00:36.4,1111,-0.1,-0.2,1,-8.1,-10.6,23.8
00:37.0,1111,-0.1,-0.1,0.8,2.8,-3.8,27.5
00:37.5,1111,0,-0.1,1.1,11.9,22.2,19.6
00:38.1,1124.1,0,-0.2,0.9,-7.1,1.9,10.3
00:38.7,1124.1,-0.1,-0.2,1,-6.7,-15.5,18.1
00:39.2,1163.4,0,0,0.9,-4.3,-1.4,27.1
00:39.8,1137.2,0.1,0,1,-6.4,8.4,20.3
00:40.3,1111,0.1,0.1,0.9,3.4,35.9,3.2
00:40.9,1137.2,0,-0.1,1,-3.4,10.4,-0.5
00:41.5,1097.9,-0.1,-0.3,1.4,3.6,11.7,0.1
00:42.0,1111,-0.1,-0.6,1.4,37.2,-10,-3.5
00:42.6,1097.9,0.1,-0.1,1.2,-1.1,0.8,-1.2
00:43.2,1111,0.1,0.3,1.2,2.3,17.1,0.9
00:43.7,1124.1,0.1,-0.1,0.7,16,-9.1,-0.3
00:44.3,1097.9,0.1,0.1,0.9,1.4,-9.8,-0.4
00:44.8,1111,-0.1,-0.1,0.9,-4.6,2.8,19.8
00:45.4,1084.8,0,-0.1,1.1,-2.3,13,36.9
00:46.0,1150.3,0.3,0.1,0.9,-8,10.8,27
00:46.5,1124.1,-0.1,-0.3,1.1,-4.3,-1.2,17.5
00:47.1,1071.7,0.2,0,0.8,-13.1,-26.3,36.1
00:47.7,1137.2,0.2,0.1,1,-5.3,5.4,28.3
00:48.3,1084.8,0,0,0.6,-3.3,6.8,13.6
00:48.8,1124.1,-0.3,-0.3,1,12.7,9.5,24
00:49.3,1111,0.1,0,1.1,6.5,4.3,30.5
00:49.9,1124.1,-0.1,0,1.1,11.8,8.3,18.5
00:50.5,1045.5,0,-0.1,1,7.4,3.7,9.6
00:51.0,1084.8,0,-0.1,0.9,-1.9,5.7,28.4
00:51.6,1097.9,0.2,0.2,0.9,-16.1,9.8,31.3
00:52.2,1097.9,0,0,0.9,27.5,3.8,7.6
00:52.8,1111,0.1,0.2,1,-0.7,2.1,-0.3
00:53.3,1111,0.1,0.3,0.9,-11.7,-10.3,-0.5
00:53.8,1124.1,0.1,0.1,1,-10.5,10.9,3.5
00:54.4,1111,0.2,-0.3,1.1,-8.6,9.5,4.2
00:55.0,1111,0.1,0.2,1,-5.2,-17.7,0.4
00:55.6,1111,0.1,0,0.9,1.2,-8.6,-0.6
00:56.1,1097.9,0.1,0,1,-2,1.4,0.3
02:01.6,1084.8,0,-0.1,0.9,10.1,-2.3,8.4
02:02.1,1045.5,0.1,-0.1,0.9,-8.2,-0.8,46
02:02.7,1032.3,-0.2,-0.2,1,-3.4,-16,26.7
02:03.3,1058.6,-0.1,0.2,1.1,-5.7,1.1,37.7
02:03.9,1032.3,0,0.2,0.8,25.1,14.1,32.9
02:04.4,1097.9,-0.1,-0.3,1.1,-3.4,-7.9,8.2
02:04.9,1111,0.1,0,0.9,-11.6,-4.6,21.5
02:05.5,1097.9,0.1,0,1,8,-0.9,27.6
02:06.1,1124.1,-0.1,-0.2,0.9,13.9,-8,17.3
02:06.7,1097.9,-0.1,-0.2,1.1,-4.6,4.5,11.4
02:07.2,1097.9,0,0,0.8,-8,-12.6,21.7
02:07.8,1071.7,0,-0.1,0.8,-14.8,-9.8,35.1
02:08.4,1111,-0.1,-0.1,1,4.5,-4.8,20.1
02:08.9,1111,0,-0.1,1.1,-10.6,5.6,4.6
02:09.5,1084.8,0,-0.1,1.1,-14.2,-2.7,2.3
02:10.0,1071.7,0.1,0.1,0.9,-4.2,-1.5,-2
02:10.6,1071.7,0,-0.7,1.4,22.2,10.8,-0.9
02:11.2,1111,0,0.1,1,4.2,-5.5,-1.7
02:11.7,1097.9,0.2,0.1,0.7,1.1,4.4,0.6
