timestamp,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
48:01.8,835.7,0.2,0,0.6,-4.6,-8.2,15.8
48:02.4,835.7,0.3,-0.2,0.8,1.5,5.2,21.6
48:02.9,835.7,-0.2,0.2,1.1,2.1,-9.3,32.7
48:03.5,848.8,0.1,-0.2,1.3,0.6,-13.8,21
48:04.1,862,0.1,-0.2,0.9,1.3,-3.3,6.7
48:04.6,848.8,0.2,0.1,0.7,-5.3,2.2,2.3
48:05.2,875.1,0.1,0.2,1.2,-7.3,-1.2,-2
48:05.7,862,0,-0.1,0.9,-2.6,12,-0.3
48:30.6,822.6,0.1,0,1,-2,1.2,0.2
48:31.2,796.4,-0.1,0,1,-2.5,6.9,0.5
48:31.7,835.7,0,0,1,-1.8,6.7,0.9
48:32.4,835.7,0,0.3,1,-3.5,7.8,-0.4
48:32.9,835.7,0.1,-0.1,0.9,-6.4,16.6,2.4
48:33.4,809.5,0.1,-0.3,0.4,-1.2,2.2,0.7
48:34.0,822.6,0.1,0.2,1,3.6,17,33.6
48:34.6,862,0,-0.1,1.1,-7.9,-19.3,38.9
48:35.2,835.7,-0.1,-0.2,0.9,0.9,1.2,15.2
48:35.7,796.4,0.4,-0.1,0.8,-2.7,7.7,12.4
48:36.3,796.4,0,-0.2,1,-4.4,-14.2,23.4
48:36.8,822.6,0.2,-0.4,1,-2.3,-20.6,27.9
48:37.4,809.5,-0.1,-0.1,1.5,-0.2,1.7,12.5
48:37.9,848.8,0,0.1,1.2,-8.1,2.6,11
48:38.5,822.6,0.1,-0.1,0.4,2.9,27.3,19.8
48:39.1,835.7,-0.2,0,0.7,-4.7,6.4,31.6
48:39.7,822.6,0.1,-0.1,0.8,-5.9,16.1,19.6
48:40.2,822.6,0,-0.1,1,1.2,-19.9,11.5
48:40.7,835.7,0.2,-0.4,0.6,-1.8,9,21.6
48:41.4,848.8,-0.2,-0.1,1.1,-5,-28.6,32.1
48:41.9,809.5,0.2,0,0.7,0.4,16.1,20.6
48:42.5,835.7,0.3,0.2,0.8,3.7,20,0.9
48:43.0,848.8,0.1,0.1,1,2.1,-23.3,2.6
48:43.6,796.4,0.1,0.1,0.8,-3.6,7,-2.7
48:44.2,862,0.1,-0.1,0.9,-0.5,2.9,2.9
48:44.7,862,0,0.1,0.9,-2.6,-14.7,1.4
48:45.3,796.4,0.2,0.2,0.8,-5.3,4.1,0.7
48:45.8,835.7,0,0.1,1.2,-4.1,7.9,-2.3
48:46.4,862,0.3,0,0.8,-0.3,-8.1,4.2
48:47.0,848.8,-0.1,-0.4,1.2,-5.3,12.7,29.7
48:47.5,822.6,0.5,0.1,0.9,-2.8,-7,38.9
48:48.1,835.7,0.1,0.6,0.9,-4.8,-10.6,17.2
48:48.7,835.7,0.1,0.3,0.7,4.4,-14.2,19.4
48:49.3,862,0,-0.1,1.2,-4.2,-33.1,36.5
48:49.8,888.2,0,0,0.9,-3.4,15.1,21.4
48:50.4,875.1,-0.2,0,1.2,-4.8,-13.4,13.3
48:50.9,875.1,0.4,0.1,1.3,-1.4,31.3,27.7
48:51.5,848.8,-0.1,0,0.8,2.1,13.6,30.4
48:52.0,822.6,0,-0.1,0.9,-8.2,3.2,16.3
48:52.6,809.5,0,-0.1,0.8,-3.7,-6.1,24.1
48:53.2,835.7,0,0.2,1.5,-1.4,-8.6,40.1
48:53.7,862,0.1,0.3,0.9,-11.8,20.5,12.3
48:54.3,835.7,0,0.4,0.8,-8.3,-5.5,0.8
48:54.8,875.1,0.1,-0.3,0.7,8,-1.5,-0.6
48:55.4,848.8,-0.1,-0.6,0.5,-9,1.3,1.4
48:56.0,835.7,0,0.3,1.1,-9.3,35.8,-1.5
48:56.5,835.7,0,-0.4,0.7,-5.9,44.6,0.1
48:57.1,848.8,-0.1,-0.1,1,-2,5.9,-1.1
48:57.7,835.7,0.1,0.4,1.9,-7.9,-1,2.4
48:58.3,822.6,0.2,-0.2,0.6,-1.3,0.1,21.7
48:58.8,835.7,0.1,-0.4,0.3,-4.3,27.9,43.4
48:59.3,848.8,0,-0.4,0.9,-2,14.8,14.3
49:00.0,822.6,0.3,-0.1,0.3,6.5,16.8,20.6
49:00.5,888.2,0.1,0.4,0.6,1.2,6.7,31.5
49:01.1,848.8,0.1,0,1,-7.2,-0.6,25.5
49:01.6,835.7,-0.1,0.3,1.1,-8.5,-6.7,12.8
49:02.2,875.1,0.2,0.3,0.9,6.2,13.3,19.7
49:02.8,848.8,0.1,0.1,0.9,4.6,-21.4,28.8
49:03.3,835.7,-0.1,0.2,0.7,-4,-21.1,20.9
49:03.8,848.8,0.3,0,0.9,-0.1,3.9,12.5
49:04.4,835.7,0.1,0,1.2,-0.2,-11.3,25.7
49:05.0,862,0.2,-0.1,0.8,3.9,-11.2,33.1
49:05.6,796.4,0.2,0.1,0.9,-2.7,9.1,16.2
49:06.2,822.6,0.2,-0.2,0.6,12,-11.5,1.3
49:06.7,822.6,-0.2,0.2,1.1,-18.3,-4.2,-2.4
49:07.3,848.8,-0.2,0.5,1.7,2.4,-4.8,0.6
49:07.8,862,-0.1,-0.2,1.2,0.8,6.6,1.6
49:08.4,835.7,0.1,-0.3,0.5,-3.8,-13.3,2
49:08.9,835.7,0.2,0.2,1.1,1.8,-22.3,-3.2
49:09.5,809.5,0,0.1,1,3.7,-22.3,-1.4
49:10.1,822.6,0.1,0.1,1.2,-4.5,1.6,17.7
49:10.6,822.6,-0.1,-0.1,1.5,3.7,-5.8,30.8
49:11.2,796.4,-0.1,0.4,1.3,-5,3.9,32.3
49:11.8,822.6,0,-0.4,0.5,-5.1,-3.5,14
49:12.3,835.7,0,-0.4,1,-10.8,-2.3,29
49:12.9,835.7,0.2,-0.3,0.6,2.7,8.2,32.9
49:13.4,848.8,0.1,-0.1,1.7,2.2,-10.7,15.9
49:14.0,809.5,0,0.1,1.3,-4.9,-29.1,16.4
49:14.6,835.7,0,-0.5,0.9,8.7,-35.2,26.6
49:15.1,796.4,0.2,0.1,0.7,-0.7,8.7,27.8
49:15.7,783.3,-0.1,0.1,1.1,2.5,6.6,8.7
49:16.3,822.6,0.1,-0.1,0.9,-15.7,10,22.3
49:16.9,835.7,0.1,0,0.9,-7.2,-10.5,32.5
49:17.4,822.6,0.2,-0.1,0.7,-7.8,-25.6,17.6
49:17.9,809.5,0,0,1.1,-5.4,-0.8,4.4
49:18.5,848.8,0.1,-0.1,0.7,-5.3,7.8,-1.3
49:19.1,862,0.1,-0.1,0.7,-4.9,-30,4
49:19.6,862,0.1,0.4,0.9,-7.6,-2.8,1.4
49:20.2,835.7,0.2,0,0.7,0.1,-11.4,-1.3
49:20.8,822.6,0.2,-0.3,0.7,3.1,-10.1,1.9
49:21.4,809.5,0.1,0,1,-2.1,2.5,0.3
49:49.9,822.6,0.1,0,1,-1.8,1.1,0.2
49:50.5,809.5,0.1,0.1,0.9,-3.9,-2.8,0.4
49:51.0,809.5,0.1,0.2,0.8,-3.5,4.8,0.3
49:51.5,796.4,0,-0.3,0.9,2.5,-12.2,-1.3
49:52.1,822.6,-0.1,0.3,0.8,8.9,0.5,-2.8
49:52.8,862,-0.2,0.3,1.6,-9.3,-12.5,-1.1
49:53.2,796.4,-0.2,0.3,1.2,-8.5,18.4,28.2
49:53.8,796.4,0.1,0.5,0.9,10.9,18.6,33.3
49:54.4,835.7,0,0.2,1.2,-10.3,13.2,19
49:55.0,809.5,0.1,0,1,-4.8,-4.6,9.3
49:55.5,835.7,-0.2,0.2,1,-0.2,10.2,20.9
49:56.0,822.6,0.6,0,1.2,4.9,6.9,28.9
49:56.6,796.4,0.1,0.3,1,-5.1,-14.4,15.3
49:57.2,783.3,0,0.1,1.4,-9.5,19.3,8.2
49:57.8,822.6,0.1,-0.1,0.5,3.2,11.5,18.6
49:58.3,796.4,0,0.1,1.3,-0.4,-16.4,22.9
49:58.9,822.6,-0.1,0.3,1.3,-0.5,-3.2,26.3
49:59.5,796.4,-0.1,0,0.8,-2.2,1.3,10.5
50:00.0,822.6,-0.1,0.3,1.3,-1.7,-7.6,14.7
50:00.6,822.6,0,-0.2,1.3,-0.6,3.8,24.1
50:01.1,822.6,0,-0.3,0.3,-0.5,33.6,27.2
50:01.7,809.5,0,0.1,0.8,-4.1,-4.2,14.3
50:02.3,809.5,-0.1,0.1,1.2,0.4,-13.5,2.4
50:02.8,848.8,0.1,0.1,0.9,-7.3,20.1,1.1
50:03.4,809.5,0,-0.3,0.9,-5.6,-5.5,0.8
50:04.0,875.1,0.2,0.4,0.9,-7.2,3.2,1.9
50:04.6,835.7,0,-0.2,0.9,5.4,11.7,0.4
50:05.1,835.7,-0.1,0.4,1.5,-9.2,-19.2,-0.5
50:05.6,809.5,0,0.1,0.9,-2.3,-3.4,-0.6
50:06.2,809.5,0.3,0.2,0.8,-6.1,-25,0.8
50:06.8,862,0.1,0.4,1.3,-4,12.8,19.4
50:07.3,835.7,0.1,-0.1,0.8,-3.8,5.4,38.6
50:07.9,822.6,0,-0.1,0.7,1.7,1,21.6
50:08.5,796.4,-0.1,-0.1,0.9,-0.4,13.3,15.8
50:09.0,809.5,0.3,0.1,0.5,0.6,-22.6,36.5
50:09.6,822.6,-0.2,0.1,1.3,0,-10.4,23.2
50:10.1,822.6,-0.1,0.4,1.5,-4.7,12.3,15.7
50:10.7,809.5,-0.2,-0.1,1.2,-5.4,5.5,30.8
50:11.3,796.4,0,-0.3,0.8,0,-22.8,29.5
50:11.8,809.5,0.1,-0.1,0.7,2,-6.3,12.5
50:12.4,835.7,0,-0.4,0.8,2.6,-6.3,37.1
50:13.0,862,-0.1,-0.5,1.1,4.1,-5.8,31.1
50:13.6,875.1,0.1,-0.3,0.5,-3.6,-12.3,4
50:14.1,862,0.4,0.1,0.7,-5.3,10.3,1
50:14.7,835.7,0.2,-0.1,0.9,7.3,14.9,0.7
50:15.2,822.6,0.2,0,0.7,-2.7,6.5,-3
50:15.8,835.7,0.2,-0.4,0.6,-0.3,-20.1,0.7
50:16.3,809.5,0,-0.2,1.5,-0.3,9.5,-1.1
50:16.9,862,0,0.2,1.1,-4.7,-7.4,1.2
50:17.5,809.5,0.3,0.2,0.7,3.1,13.5,26.5
50:18.1,770.2,0.1,-0.1,0.7,-5,6.5,43.6
50:18.6,822.6,0,0.1,0.4,1.3,-9.2,12.3
50:19.2,822.6,0.1,-0.2,1.1,-8,1.9,22.8
50:19.8,744,0,-0.3,0.9,1,-1.7,37.3
50:20.3,822.6,0,0.3,0.9,2,1.2,20.7
50:20.9,809.5,0.3,0.2,1.5,-3.1,-2.9,13.7
50:21.4,809.5,0.1,0.1,0.4,4.7,-4.5,25.4
50:22.0,796.4,0,-0.4,0.6,-2.5,-8.8,35.2
50:22.6,783.3,0.1,0.2,1,-5.9,-2.7,8.7
50:23.1,848.8,0.1,-0.4,0.8,6.9,37.9,24.1
50:23.7,822.6,0,0.1,1.5,-7.7,23.8,35.4
50:24.2,835.7,-0.1,0,1.3,-3.8,-3.6,23.3
50:24.8,809.5,0.3,0.1,0.3,6.1,8.1,-0.3
50:25.4,796.4,0.1,0,1.2,-10,4.5,1.1
50:25.9,809.5,0.1,-0.3,1,-1.8,3.2,-2.4
50:26.5,796.4,0,-0.1,0.5,-5.7,23.6,0.6
50:27.1,783.3,-0.1,0,0.9,-1.5,-14.1,2.4
50:27.6,796.4,0.1,0,1.1,-4.3,-15.7,-4.9
50:28.2,809.5,-0.1,0,0.9,-6.5,-11.3,-2.3
50:28.7,848.8,-0.1,0.1,1.3,3.3,13.8,17.7
50:29.3,822.6,0.2,0.1,0.8,-0.8,-32.5,33.1
50:29.9,809.5,0,0.1,1.1,6.7,5.9,20.6
50:30.4,796.4,0.2,0.3,0.8,-3.3,-8.1,14
50:31.0,809.5,0.5,0.2,1.7,0.3,63.5,26.3
50:31.6,783.3,0.2,0,0.7,-1.5,-11.9,32.4
50:32.1,796.4,0,0,0.9,-1,-9.2,11.4
50:32.7,809.5,0.1,-0.2,0.8,-0.4,-8.5,15.4
50:33.2,796.4,-0.2,-0.1,1.4,1.2,16.8,24.3
50:33.8,796.4,0,-0.4,0.6,1.7,31,26.9
50:34.4,809.5,0,-0.2,1.2,0.8,-17.9,11.9
50:34.9,809.5,0,0,1,1.1,-10.3,11.8
50:35.5,822.6,-0.2,-0.2,0.9,3.3,24.6,23.9
50:36.1,796.4,-0.2,-0.6,1,-4.6,17.9,32.8
50:36.7,809.5,0.1,0.2,1.2,1.1,32.5,14.9
50:37.2,835.7,-0.2,-0.1,0.8,-0.8,-11.5,1.6
50:37.7,822.6,0,0,0.8,3.4,4.2,-1
50:38.3,809.5,0.1,-0.1,0.4,-2.7,-13.1,-2.6
50:38.9,848.8,0.3,0,0.6,-3.1,13.5,0.3
50:39.4,770.2,-0.2,0,1.2,3.4,5.5,1.8
50:40.0,783.3,0.1,0.1,1,-0.5,20.1,0.3
