timestamp,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
31:05.8,901.3,0,-0.2,1,-11.9,11.8,10.9
31:06.3,888.2,0.2,0.1,0.8,-14,27.2,22.5
31:06.9,888.2,0.1,0.2,0.9,11.9,17.9,30.4
31:07.5,862,-0.2,0,1.1,0.5,7.8,14.2
31:08.0,862,-0.1,-0.1,0.9,6.6,19.9,11.3
31:08.6,875.1,0.2,0.1,1,-6.8,14.4,25.8
31:09.1,888.2,-0.1,-0.1,1.1,-11.3,-29.5,40.3
31:09.7,848.8,-0.1,-0.5,0.9,-9.7,6.6,13.8
31:10.3,901.3,0.1,-0.2,0.8,-14,17.4,24.2
31:10.8,901.3,0.1,0.1,1,-10.7,-17.1,42.2
31:11.4,862,-0.1,0.2,0.6,3.1,39.9,13.3
31:12.0,848.8,0,-0.1,1.1,2.8,-4.4,-0.2
31:12.5,914.4,0.3,0.1,0.9,11.8,8.3,-2.8
31:13.1,875.1,0,0,1,-1.7,1,0.1
31:13.1,875.1,0,0,1,-1.7,1,0.1
32:10.1,888.2,0.1,-0.1,0.9,-2.8,14.5,0.6
32:10.6,901.3,0.1,-0.1,1,2.1,-5.2,-0.2
32:11.2,901.3,-0.1,-0.3,0.9,3.9,6.9,0
32:11.8,927.5,0.2,0.3,0.9,1.8,4.5,0.6
32:12.3,901.3,-0.2,-0.8,1.2,14.4,-23.1,-4.6
32:12.9,914.4,0.1,0,0.7,4.6,10,-1.1
32:13.5,914.4,0.1,0,0.8,35.6,-27.4,4
32:14.1,901.3,-0.1,0,0.9,-15.1,-8.4,26.9
32:14.6,914.4,0,0.2,0.9,0.8,10.9,37.3
32:15.1,914.4,0.1,-0.1,1,2.1,6.5,9.3
32:15.7,940.6,0.1,0,1,14.1,-8.2,14.2
32:16.3,927.5,0.2,0.1,0.9,-2.4,15.9,26.7
32:16.9,914.4,-0.1,-0.1,1.2,-9.4,1.8,26.8
32:17.4,914.4,-0.2,-0.1,1,-1.7,5.8,12.5
32:18.0,875.1,0,0.2,0.8,-14.6,25.9,25.6
32:18.6,940.6,-0.2,-0.5,1.4,12.2,-2.4,32.8
32:19.1,927.5,0.1,0.2,0.8,14.5,12.1,16
32:19.7,901.3,0,0,1,4.2,11.1,25
32:20.2,927.5,0.1,0.4,0.7,-5.8,-0.2,45
32:20.8,875.1,0,0,0.8,-8.4,-26.2,11.9
32:21.4,914.4,0.1,0,0.8,-8.9,-14.2,1.4
32:21.9,927.5,0.2,0.4,0.8,-40.8,15.4,-1.8
32:22.5,914.4,-0.1,0.2,0.9,-2.8,-13.9,2.5
32:23.1,927.5,0.1,0.2,1,-28.5,0.1,7.2
32:23.6,914.4,0,-0.1,1.1,-5.6,19.6,2.8
32:24.2,914.4,-0.1,0.2,0.8,16.9,16.6,-5.5
32:24.7,914.4,0,0.3,1,0.5,1.5,-0.6
32:25.3,914.4,0,-0.1,1,-9.3,4.6,20.4
32:25.9,888.2,-0.1,0.3,1.1,-5.7,-12.6,27
32:26.4,888.2,-0.1,-0.1,0.9,-0.9,-18,27.1
32:27.0,901.3,0,-0.1,0.9,-7.5,4.5,9.9
32:27.6,875.1,0,0.2,0.9,-0.2,22.9,17.5
32:28.1,914.4,-0.1,-0.1,0.8,9.7,-2.1,31.9
32:28.7,940.6,0.2,0.1,0.8,-18.8,26.3,20.2
32:29.2,914.4,-0.1,-0.3,1,5.8,0.9,16.4
32:29.8,914.4,0,-0.1,1,-1.3,-19,37.8
32:30.4,940.6,0.2,-0.1,1,14.7,9.4,24.7
32:30.9,914.4,-0.1,-0.2,1,35.2,-22.6,14
32:31.5,901.3,0,-0.3,1,-28.6,-6.9,44
32:32.1,888.2,0.1,0,0.7,-7.5,-3.5,25
32:32.7,927.5,0,0,1,-9.7,-12.3,3.8
32:33.2,914.4,0,0.3,0.8,-28.4,14.4,1.2
32:33.7,901.3,0.2,0.3,1,-5.1,-7.5,1.7
32:34.3,914.4,0,0.1,0.9,6.3,21.5,-2.1
32:34.9,940.6,0.1,-0.2,1,-27,-1.5,4.5
32:35.4,901.3,0.1,-0.2,1,-11.2,-2.8,-1.2
32:36.0,927.5,-0.1,-0.2,1.1,-1.4,5,0.8
32:36.6,875.1,0.1,0.1,1,-17.9,-4.8,14
32:37.2,901.3,0.1,0,0.9,6.9,-23.9,22.4
32:37.7,888.2,0,0,0.9,-4.6,4.3,36.4
32:38.2,901.3,0.1,-0.3,1,-14.8,-25.9,13.5
32:38.8,901.3,0,0.1,1,3.1,15.7,10.2
32:39.4,914.4,0.1,0,0.8,-0.2,-7.8,20.6
32:40.0,927.5,0,0.1,0.6,-18.4,-8.9,32
32:40.5,875.1,0.1,-0.1,0.8,-4,6.8,16.6
32:41.1,901.3,0.1,0.1,1.1,-20.5,13.2,13.9
32:41.7,901.3,0.2,0.1,0.9,9.4,-12.2,16.5
32:42.2,901.3,0.1,-0.5,1,-5.6,3.2,30.8
32:42.8,927.5,0.1,-0.3,1.1,-4.8,0,18.7
32:43.3,927.5,0.1,0.1,1.1,2.3,34.9,10.9
32:43.9,953.7,0,0,0.9,10.1,18.6,32.2
32:44.5,940.6,0,-0.3,1.1,-1.1,-5.7,30.1
32:45.0,927.5,0.2,-0.2,1,-11.5,3.1,8.9
32:45.6,901.3,0,0,1.1,-11.9,-1.9,5.7
32:46.2,875.1,0,0.1,1.1,-4.4,-7,3.2
32:46.7,914.4,0.3,0.4,0.7,5.3,17.7,-3.1
32:47.3,901.3,0.1,-0.4,1.2,1.4,-10.1,-1.3
32:47.8,914.4,0,0,1.1,11.4,13.4,-4.2
32:48.4,901.3,0.2,-0.2,0.9,-4.3,6.8,15.6
32:49.0,888.2,0.3,0.4,0.7,-3.2,-18.7,38.2
32:49.5,875.1,-0.2,-0.1,0.8,8.5,-3,17.6
32:50.1,875.1,0,0.1,0.9,-1.4,2.1,17.7
32:50.7,875.1,0,0.1,1,0,-7.6,36.5
32:51.2,901.3,0,0.2,0.9,-9.3,9.4,19.5
32:51.8,888.2,0,0,1.1,2.5,-2.9,29.9
32:52.3,875.1,-0.1,-0.2,0.8,-25.9,-8.6,47.7
32:52.9,875.1,-0.2,-0.5,1.4,21.2,7.3,14
32:53.5,914.4,0.1,-0.1,1,13.4,27.7,18.7
32:54.0,888.2,0.1,0.1,0.8,-9,10,36.5
32:54.6,940.6,0,-0.6,1,0.8,0.5,17.2
32:55.2,888.2,0.2,0.4,0.8,-12.5,-0.9,1.4
32:55.8,914.4,-0.1,-0.2,1.1,-8.3,-14.1,4.5
32:56.3,888.2,0,0,1,-1.6,2.2,0.2
32:56.3,888.2,0,0,1,-1.6,2.2,0.2
33:26.8,901.3,0,0,1,-2.1,1.4,0.2
33:27.4,914.4,-0.1,-0.1,1.1,4.6,3.7,0.4
33:28.0,927.5,0,-0.2,1.2,10.8,-0.4,0
33:28.6,901.3,0,-0.1,1.1,-0.1,-7.5,2.4
33:29.1,927.5,0.1,-0.2,0.8,-2.8,-7,4.6
33:29.7,914.4,0.1,-0.3,1.2,27.1,5.5,-6
33:30.3,927.5,0.1,0,0.9,-3.5,10.7,-0.3
33:30.8,914.4,0.2,0.1,1.1,9.5,-6,9.6
33:31.4,940.6,0,0.1,1,-27.8,-18.3,29.4
33:31.9,927.5,0.2,0.2,1.1,-8.5,20.7,34.1
33:32.5,901.3,0.1,0,0.9,1.1,32.4,9.3
33:33.1,901.3,0.3,0,0.8,0.8,5,13.4
33:33.6,901.3,0,-0.2,1.2,2.3,3.1,23.8
33:34.2,888.2,0,0,0.9,-12.6,13.5,29
33:34.8,901.3,-0.4,-0.2,1.5,51.2,15.1,11.1
33:35.3,914.4,0.2,-0.2,1.1,7.6,4.5,18.7
33:35.9,862,-0.1,-0.2,0.9,-9.8,6.5,29.8
33:36.4,901.3,0.1,0,1.1,3.3,9.7,24
33:37.0,901.3,0,-0.3,1.1,6.8,-12.5,17.3
33:37.6,888.2,0.1,0.3,1,3.3,9.3,37.2
33:38.2,940.6,0.1,0.1,1.2,-2.1,8,24.8
33:38.7,940.6,0,-0.1,1.2,9.9,29.8,2
33:39.3,927.5,0.2,0.5,0.7,1.3,16.7,-6
33:39.8,953.7,0.2,0.3,1.1,6.2,15.2,-4.7
33:40.4,927.5,0,-0.1,1.1,4.2,9.8,-1.4
33:40.9,940.6,-0.1,0.6,0.8,-7.2,1.5,2.2
33:41.5,927.5,-0.1,0,1.3,-21.3,1.8,-1.2
33:42.2,901.3,-0.2,0,1.2,4.3,-15.1,26.6
33:42.6,888.2,0,0.2,0.9,-15.6,-13.4,42.1
33:43.2,914.4,0.2,0.4,0.9,-21.6,31.5,20.1
33:43.8,914.4,-0.1,0,1,-0.2,-15.3,28.3
33:44.4,875.1,-0.1,-0.5,0.9,6,-13.8,43.5
33:44.9,888.2,-0.1,0,1.3,-56.1,-24.9,23.1
33:45.4,914.4,-0.1,-0.3,1.2,-6.2,-5.1,40.7
33:46.0,875.1,0.2,-0.2,1,16.7,-2.1,27.6
33:46.6,888.2,-0.3,-0.1,1,-30.5,-32.9,36.6
33:47.2,875.1,0.2,0,1,29.3,-35.4,37.4
33:47.7,901.3,0.1,0.1,0.9,-16.2,-12.7,4.2
33:48.3,875.1,0.1,0.3,0.9,-9.2,2.3,5.6
33:48.9,914.4,0.2,0.9,0.8,-56.5,-22.9,8.5
33:49.4,875.1,-0.1,-0.1,1.2,4.8,11.8,-1
33:50.0,901.3,-0.1,0,0.8,8.4,-6.8,-2.2
33:50.5,875.1,0.2,0.5,0.6,6,1.8,4.9
33:51.1,914.4,-0.1,0.3,1.1,13.5,-25.6,32.7
33:51.7,901.3,-0.1,0,1,15.3,-21.8,36.7
33:52.2,888.2,0.2,0,1,-6.2,5.5,15.9
33:52.8,888.2,0.1,-0.3,0.8,-5.7,24.3,35.9
33:53.4,901.3,0,0.5,0.9,-19.5,-6.5,28.1
33:53.9,862,-0.1,-0.1,1.3,5.6,-5.2,16.1
33:54.5,901.3,-0.2,-0.2,1.1,-2.2,10.2,41.1
33:55.0,862,-0.1,-0.7,0.8,23.7,-3.7,21.5
33:55.6,927.5,-0.3,0.1,1,2.1,-2.6,43.5
33:56.2,901.3,0.3,0,0.9,10.8,-1.1,33.4
33:56.7,927.5,0.2,0.2,0.8,7.6,-12.2,1.8
33:57.3,901.3,-0.1,0.1,0.9,6.2,12,1.4
33:57.9,914.4,0.1,-0.4,1.3,10.5,-5.5,-3.5
33:58.4,914.4,0.2,0.8,0.8,-27.8,26.4,4.1
33:59.0,901.3,-0.1,-0.5,1,10.8,17.7,-1.8
33:59.5,914.4,-0.3,-0.6,1.2,22.3,0.7,7.4
34:00.1,901.3,-0.1,-0.2,1.3,-0.9,-5.5,37.5
34:00.7,888.2,0.1,-0.1,1.2,4.9,-4,28.8
34:01.2,888.2,-0.1,-0.2,1,1.7,28.2,10.6
34:01.8,848.8,0,0,1.2,-7.5,10.5,23.1
34:02.4,901.3,0.2,0.3,0.9,-0.2,11.4,42.7
34:03.0,875.1,0,0.6,0.9,-64.7,-44.5,24.5
34:03.5,914.4,0,0,0.9,-8.3,4.4,25.1
34:04.0,888.2,0.1,0.1,0.9,0.1,-15.7,38.5
34:04.6,875.1,0.1,-0.1,0.9,17.8,15.6,14.2
34:05.2,875.1,0,-0.1,0.9,-16.1,17.5,13.9
34:05.8,901.3,-0.1,0.1,0.9,3.4,16.9,27.7
34:06.3,875.1,0,0.1,1,-2,7.7,32.2
34:06.9,901.3,0.2,0.1,0.9,-6.8,5.6,2.9
34:07.5,888.2,-0.1,-0.2,1,-2,-3.8,-0.6
34:08.0,888.2,0.1,-0.2,1,-17.3,-21.9,4.2
34:08.5,901.3,0,0,1,-1.7,1,0.2
34:08.5,901.3,0,0,1,-1.7,1,0.2
35:10.5,875.1,0,0,1,-2,0.8,0.2
35:11.1,914.4,0,-0.1,0.9,1.6,4.3,0.6
35:11.7,875.1,0,-0.1,1,0.7,-4.2,0.6
35:12.2,940.6,0,-0.2,1.3,47.3,-21.9,-4.7
35:12.8,914.4,0.1,0.4,0.4,-27.7,-3.1,3.9
35:13.3,875.1,0,0.2,0.5,-13.7,13.5,4
35:13.9,901.3,-0.1,0,1,17.7,24,-2
35:14.5,875.1,0.1,0,0.8,-1,-0.7,15.6
35:15.0,888.2,0,0.1,1.1,-9.7,-14.2,27.2
35:15.6,901.3,0.1,0.1,1,-5.8,-1.1,28.2
35:16.2,901.3,0.2,-0.2,0.9,17.1,-15.5,8.7
35:16.7,927.5,0.1,0,1,-10.6,-3.2,23.3
35:17.3,901.3,0.1,0,1,4.3,-3.3,27.9
35:17.8,901.3,0,0.1,0.8,-10,17.2,20.9
35:18.4,927.5,-0.4,-0.5,1,-9.1,-24.7,24.8
